# t x y vx vy E_kin E_pot E_total
11.41000 -0.99383 -0.87665 0.26586 -1.99837 2.03208 0.52884 2.56092
11.42000 -0.99105 -0.89652 0.29024 -1.97686 1.99610 0.56578 2.56188
11.43000 -0.98802 -0.91618 0.31519 -1.95429 1.95929 0.60354 2.56284
11.44000 -0.98474 -0.93561 0.34067 -1.93067 1.92176 0.64202 2.56378
11.45000 -0.98120 -0.95479 0.36664 -1.90598 1.88360 0.68110 2.56470
11.46000 -0.97741 -0.97372 0.39310 -1.88024 1.84492 0.72069 2.56562
11.47000 -0.97334 -0.99239 0.41999 -1.85345 1.80583 0.76068 2.56651
11.48000 -0.96900 -1.01078 0.44730 -1.82560 1.76645 0.80093 2.56738
11.49000 -0.96439 -1.02889 0.47500 -1.79671 1.72690 0.84134 2.56824
11.50000 -0.95950 -1.04671 0.50305 -1.76678 1.68729 0.88178 2.56907
11.51000 -0.95433 -1.06423 0.53143 -1.73583 1.64776 0.92213 2.56988
11.52000 -0.94887 -1.08142 0.56010 -1.70385 1.60842 0.96225 2.57067
11.53000 -0.94313 -1.09830 0.58904 -1.67088 1.56940 1.00204 2.57143
11.54000 -0.93709 -1.11484 0.61820 -1.63692 1.53083 1.04134 2.57217
11.55000 -0.93076 -1.13103 0.64756 -1.60198 1.49284 1.08005 2.57289
11.56000 -0.92414 -1.14687 0.67710 -1.56609 1.45555 1.11803 2.57358
11.57000 -0.91722 -1.16235 0.70677 -1.52927 1.41910 1.15515 2.57425
11.58000 -0.91000 -1.17745 0.73654 -1.49154 1.38359 1.19130 2.57489
11.59000 -0.90249 -1.19217 0.76639 -1.45292 1.34916 1.22635 2.57551
11.60000 -0.89467 -1.20651 0.79628 -1.41343 1.31593 1.26018 2.57611
11.61000 -0.88656 -1.22044 0.82619 -1.37311 1.28400 1.29268 2.57668
11.62000 -0.87815 -1.23396 0.85607 -1.33197 1.25350 1.32373 2.57723
11.63000 -0.86944 -1.24707 0.88590 -1.29005 1.22452 1.35323 2.57776
11.64000 -0.86043 -1.25976 0.91566 -1.24737 1.19718 1.38108 2.57826
11.65000 -0.85113 -1.27202 0.94530 -1.20397 1.17157 1.40718 2.57875
11.66000 -0.84153 -1.28384 0.97480 -1.15988 1.14778 1.43144 2.57922
11.67000 -0.83163 -1.29521 1.00413 -1.11513 1.12590 1.45377 2.57967
11.68000 -0.82145 -1.30614 1.03327 -1.06976 1.10601 1.47410 2.58011
11.69000 -0.81097 -1.31660 1.06217 -1.02379 1.08818 1.49235 2.58053
11.70000 -0.80020 -1.32661 1.09083 -0.97728 1.07249 1.50846 2.58094
11.71000 -0.78915 -1.33615 1.11919 -0.93025 1.05898 1.52236 2.58134
11.72000 -0.77782 -1.34521 1.14726 -0.88273 1.04771 1.53402 2.58173
11.73000 -0.76621 -1.35380 1.17498 -0.83478 1.03872 1.54339 2.58211
11.74000 -0.75432 -1.36191 1.20235 -0.78643 1.03206 1.55043 2.58249
11.75000 -0.74216 -1.36953 1.22933 -0.73772 1.02774 1.55512 2.58286
11.76000 -0.72974 -1.37666 1.25590 -0.68869 1.02579 1.55744 2.58322
11.77000 -0.71705 -1.38330 1.28204 -0.63937 1.02621 1.55738 2.58359
11.78000 -0.70410 -1.38945 1.30772 -0.58983 1.02902 1.55494 2.58396
11.79000 -0.69090 -1.39509 1.33293 -0.54008 1.03420 1.55014 2.58433
11.80000 -0.67744 -1.40025 1.35764 -0.49019 1.04174 1.54297 2.58471
11.81000 -0.66375 -1.40490 1.38183 -0.44018 1.05161 1.53348 2.58509
11.82000 -0.64981 -1.40905 1.40549 -0.39011 1.06379 1.52169 2.58548
11.83000 -0.63564 -1.41270 1.42859 -0.34001 1.07824 1.50764 2.58588
11.84000 -0.62124 -1.41585 1.45113 -0.28993 1.09491 1.49138 2.58630
11.85000 -0.60662 -1.41850 1.47307 -0.23992 1.11375 1.47298 2.58672
11.86000 -0.59178 -1.42065 1.49441 -0.19002 1.13469 1.45248 2.58717
11.87000 -0.57673 -1.42230 1.51514 -0.14026 1.15766 1.42997 2.58762
11.88000 -0.56148 -1.42346 1.53523 -0.09070 1.18258 1.40552 2.58810
11.89000 -0.54603 -1.42412 1.55469 -0.04138 1.20938 1.37921 2.58860
11.90000 -0.53039 -1.42428 1.57349 0.00766 1.23796 1.35115 2.58911
11.91000 -0.51457 -1.42396 1.59163 0.05637 1.26823 1.32142 2.58965
11.92000 -0.49856 -1.42316 1.60910 0.10472 1.30009 1.29012 2.59021
11.93000 -0.48239 -1.42187 1.62590 0.15266 1.33342 1.25737 2.59079
11.94000 -0.46605 -1.42011 1.64201 0.20015 1.36812 1.22327 2.59140
11.95000 -0.44955 -1.41787 1.65743 0.24714 1.40408 1.18795 2.59203
11.96000 -0.43290 -1.41517 1.67216 0.29361 1.44117 1.15152 2.59269
11.97000 -0.41611 -1.41200 1.68620 0.33950 1.47927 1.11410 2.59337
11.98000 -0.39918 -1.40838 1.69954 0.38478 1.51825 1.07583 2.59408
11.99000 -0.38212 -1.40431 1.71219 0.42941 1.55800 1.03681 2.59481
12.00000 -0.36494 -1.39980 1.72415 0.47335 1.59837 0.99720 2.59557
12.01000 -0.34764 -1.39485 1.73542 0.51656 1.63925 0.95710 2.59635
12.02000 -0.33024 -1.38947 1.74600 0.55901 1.68050 0.91666 2.59716
12.03000 -0.31273 -1.38367 1.75590 0.60067 1.72199 0.87601 2.59800
12.04000 -0.29512 -1.37746 1.76513 0.64150 1.76359 0.83526 2.59885
12.05000 -0.27743 -1.37084 1.77369 0.68146 1.80518 0.79455 2.59973
12.06000 -0.25965 -1.36383 1.78160 0.72053 1.84662 0.75401 2.60063
12.07000 -0.24180 -1.35644 1.78886 0.75868 1.88780 0.71375 2.60155
12.08000 -0.22388 -1.34867 1.79549 0.79588 1.92860 0.67389 2.60249
12.09000 -0.20589 -1.34053 1.80150 0.83209 1.96889 0.63455 2.60345
12.10000 -0.18785 -1.33203 1.80691 0.86730 2.00857 0.59585 2.60442
12.11000 -0.16976 -1.32318 1.81173 0.90149 2.04752 0.55788 2.60540
12.12000 -0.15162 -1.31400 1.81598 0.93462 2.08565 0.52075 2.60640
12.13000 -0.13344 -1.30450 1.81968 0.96668 2.12285 0.48455 2.60740
12.14000 -0.11523 -1.29468 1.82285 0.99765 2.15904 0.44938 2.60842
12.15000 -0.09699 -1.28455 1.82550 1.02751 2.19412 0.41531 2.60944
12.16000 -0.07872 -1.27413 1.82767 1.05625 2.22803 0.38243 2.61046
12.17000 -0.06044 -1.26343 1.82938 1.08385 2.26068 0.35080 2.61148
12.18000 -0.04214 -1.25246 1.83065 1.11031 2.29202 0.32047 2.61250
12.19000 -0.02383 -1.24123 1.83150 1.13561 2.32200 0.29151 2.61351
12.20000 -0.00551 -1.22975 1.83196 1.15975 2.35055 0.26396 2.61451
12.21000 0.01281 -1.21804 1.83206 1.18273 2.37765 0.23786 2.61551
12.22000 0.03113 -1.20611 1.83183 1.20454 2.40326 0.21323 2.61649
12.23000 0.04945 -1.19396 1.83130 1.22518 2.42737 0.19009 2.61745
12.24000 0.06776 -1.18161 1.83049 1.24466 2.44995 0.16845 2.61840
12.25000 0.08606 -1.16907 1.82944 1.26299 2.47100 0.14832 2.61932
12.26000 0.10434 -1.15635 1.82818 1.28017 2.49053 0.12969 2.62022
12.27000 0.12262 -1.14347 1.82673 1.29621 2.50855 0.11254 2.62109
12.28000 0.14088 -1.13043 1.82513 1.31112 2.52507 0.09685 2.62193
12.29000 0.15912 -1.11725 1.82341 1.32493 2.54014 0.08260 2.62274
12.30000 0.17735 -1.10394 1.82160 1.33766 2.55378 0.06973 2.62351
12.31000 0.19555 -1.09051 1.81973 1.34932 2.56603 0.05821 2.62424
12.32000 0.21374 -1.07696 1.81782 1.35994 2.57695 0.04799 2.62494
12.33000 0.23191 -1.06331 1.81591 1.36955 2.58660 0.03899 2.62559
12.34000 0.25006 -1.04957 1.81403 1.37818 2.59504 0.03117 2.62621
12.35000 0.26819 -1.03575 1.81220 1.38586 2.60234 0.02444 2.62678
12.36000 0.28630 -1.02186 1.81045 1.39262 2.60857 0.01873 2.62730
12.37000 0.30440 -1.00791 1.80880 1.39852 2.61380 0.01398 2.62778
12.38000 0.32248 -0.99390 1.80727 1.40358 2.61813 0.01008 2.62821
12.39000 0.34055 -0.97984 1.80588 1.40785 2.62163 0.00697 2.62860
12.40000 0.35860 -0.96574 1.80466 1.41138 2.62439 0.00455 2.62894
12.41000 0.37664 -0.95161 1.80361 1.41420 2.62649 0.00275 2.62924
12.42000 0.39467 -0.93746 1.80275 1.41638 2.62802 0.00147 2.62949
12.43000 0.41270 -0.92329 1.80208 1.41797 2.62906 0.00064 2.62970
12.44000 0.43071 -0.90910 1.80162 1.41900 2.62969 0.00018 2.62987
12.45000 0.44873 -0.89491 1.80136 1.41954 2.63000 0.00001 2.63000
12.46000 0.46674 -0.88072 1.80131 1.41964 2.63005 0.00005 2.63010
12.47000 0.48476 -0.86652 1.80146 1.41935 2.62992 0.00025 2.63017
12.48000 0.50277 -0.85233 1.80181 1.41873 2.62966 0.00054 2.63021
12.49000 0.52079 -0.83815 1.80234 1.41783 2.62934 0.00088 2.63022
12.50000 0.53882 -0.82398 1.80304 1.41671 2.62901 0.00120 2.63021
12.51000 0.55685 -0.80981 1.80389 1.41541 2.62870 0.00148 2.63018
12.52000 0.57490 -0.79567 1.80486 1.41400 2.62846 0.00169 2.63014
12.53000 0.59295 -0.78154 1.80594 1.41251 2.62829 0.00180 2.63010
12.54000 0.61102 -0.76742 1.80709 1.41099 2.62823 0.00181 2.63004
12.55000 0.62909 -0.75332 1.80827 1.40950 2.62827 0.00172 2.62999
12.56000 0.64718 -0.73923 1.80946 1.40808 2.62842 0.00153 2.62995
12.57000 0.66528 -0.72515 1.81061 1.40676 2.62865 0.00126 2.62992
12.58000 0.68339 -0.71109 1.81169 1.40559 2.62895 0.00095 2.62990
12.59000 0.70152 -0.69704 1.81264 1.40460 2.62929 0.00061 2.62990
12.60000 0.71965 -0.68300 1.81343 1.40382 2.62961 0.00031 2.62992
12.61000 0.73778 -0.66896 1.81400 1.40328 2.62989 0.00008 2.62997
12.62000 0.75593 -0.65493 1.81430 1.40301 2.63005 0.00000 2.63005
12.63000 0.77407 -0.64090 1.81429 1.40302 2.63004 0.00012 2.63017
12.64000 0.79221 -0.62687 1.81390 1.40333 2.62979 0.00052 2.63032
12.65000 0.81034 -0.61283 1.81310 1.40397 2.62923 0.00128 2.63051
12.66000 0.82847 -0.59879 1.81183 1.40493 2.62827 0.00247 2.63074
12.67000 0.84658 -0.58473 1.81003 1.40623 2.62684 0.00417 2.63102
12.68000 0.86467 -0.57066 1.80765 1.40787 2.62485 0.00648 2.63134
12.69000 0.88273 -0.55657 1.80464 1.40986 2.62222 0.00948 2.63170
12.70000 0.90076 -0.54246 1.80096 1.41218 2.61886 0.01326 2.63211
12.71000 0.91874 -0.52833 1.79655 1.41484 2.61468 0.01789 2.63257
12.72000 0.93668 -0.51416 1.79137 1.41782 2.60960 0.02348 2.63308
12.73000 0.95457 -0.49997 1.78536 1.42112 2.60354 0.03009 2.63363
12.74000 0.97239 -0.48574 1.77849 1.42471 2.59641 0.03781 2.63422
12.75000 0.99013 -0.47147 1.77071 1.42860 2.58815 0.04671 2.63486
12.76000 1.00780 -0.45717 1.76198 1.43276 2.57868 0.05686 2.63554
12.77000 1.02537 -0.44282 1.75227 1.43716 2.56794 0.06833 2.63627
12.78000 1.04284 -0.42842 1.74154 1.44180 2.55586 0.08117 2.63703
12.79000 1.06019 -0.41398 1.72975 1.44664 2.54240 0.09543 2.63783
12.80000 1.07743 -0.39949 1.71688 1.45166 2.52751 0.11116 2.63866
12.81000 1.09452 -0.38495 1.70290 1.45685 2.51114 0.12839 2.63953
12.82000 1.11148 -0.37035 1.68779 1.46216 2.49327 0.14716 2.64043
12.83000 1.12827 -0.35570 1.67151 1.46759 2.47388 0.16747 2.64135
12.84000 1.14490 -0.34100 1.65406 1.47309 2.45295 0.18936 2.64230
12.85000 1.16135 -0.32624 1.63540 1.47864 2.43047 0.21280 2.64327
12.86000 1.17760 -0.31143 1.61554 1.48422 2.40645 0.23781 2.64426
12.87000 1.19365 -0.29656 1.59446 1.48980 2.38090 0.26437 2.64527
12.88000 1.20949 -0.28163 1.57214 1.49534 2.35384 0.29244 2.64629
12.89000 1.22509 -0.26665 1.54859 1.50083 2.32531 0.32201 2.64731
12.90000 1.24045 -0.25161 1.52379 1.50623 2.29533 0.35302 2.64835
12.91000 1.25556 -0.23653 1.49775 1.51151 2.26396 0.38543 2.64939
12.92000 1.27040 -0.22139 1.47047 1.51665 2.23125 0.41919 2.65043
12.93000 1.28496 -0.20619 1.44194 1.52162 2.19726 0.45422 2.65148
12.94000 1.29923 -0.19095 1.41218 1.52639 2.16207 0.49045 2.65251
12.95000 1.31320 -0.17567 1.38120 1.53095 2.12575 0.52779 2.65355
12.96000 1.32685 -0.16034 1.34899 1.53526 2.08840 0.56618 2.65457
12.97000 1.34017 -0.14496 1.31559 1.53929 2.05009 0.60549 2.65559
12.98000 1.35316 -0.12955 1.28099 1.54304 2.01094 0.64564 2.65659
12.99000 1.36579 -0.11410 1.24522 1.54646 1.97105 0.68652 2.65758
13.00000 1.37806 -0.09862 1.20829 1.54954 1.93053 0.72802 2.65855
13.01000 1.38995 -0.08312 1.17023 1.55227 1.88949 0.77001 2.65950
13.02000 1.40146 -0.06758 1.13106 1.55461 1.84805 0.81238 2.66044
13.03000 1.41256 -0.05203 1.09080 1.55655 1.80635 0.85500 2.66135
13.04000 1.42327 -0.03645 1.04947 1.55807 1.76449 0.89775 2.66224
13.05000 1.43355 -0.02087 1.00711 1.55916 1.72263 0.94048 2.66311
13.06000 1.44340 -0.00527 0.96375 1.55979 1.68088 0.98307 2.66395
13.07000 1.45282 0.01033 0.91941 1.55995 1.63938 1.02539 2.66477
13.08000 1.46179 0.02593 0.87412 1.55963 1.59827 1.06730 2.66556
13.09000 1.47030 0.04152 0.82793 1.55881 1.55768 1.10865 2.66633
13.10000 1.47834 0.05710 0.78086 1.55748 1.51775 1.14933 2.66707
13.11000 1.48591 0.07266 0.73295 1.55563 1.47860 1.18919 2.66779
13.12000 1.49300 0.08821 0.68424 1.55325 1.44038 1.22809 2.66848
13.13000 1.49959 0.10373 0.63477 1.55033 1.40322 1.26592 2.66914
13.14000 1.50569 0.11921 0.58457 1.54685 1.36724 1.30254 2.66978
13.15000 1.51128 0.13466 0.53369 1.54283 1.33257 1.33782 2.67039
13.16000 1.51636 0.15007 0.48216 1.53824 1.29933 1.37165 2.67098
13.17000 1.52092 0.16542 0.43004 1.53308 1.26763 1.40391 2.67154
13.18000 1.52496 0.18073 0.37736 1.52735 1.23760 1.43448 2.67208
13.19000 1.52846 0.19597 0.32417 1.52104 1.20933 1.46327 2.67260
13.20000 1.53144 0.21114 0.27052 1.51416 1.18294 1.49017 2.67310
13.21000 1.53387 0.22625 0.21643 1.50671 1.15851 1.51507 2.67358
13.22000 1.53576 0.24127 0.16198 1.49868 1.13613 1.53791 2.67404
13.23000 1.53711 0.25622 0.10719 1.49007 1.11590 1.55859 2.67449
13.24000 1.53791 0.27107 0.05212 1.48089 1.09787 1.57705 2.67492
13.25000 1.53815 0.28583 -0.00319 1.47114 1.08213 1.59321 2.67534
13.26000 1.53784 0.30049 -0.05869 1.46083 1.06873 1.60702 2.67575
13.27000 1.53698 0.31505 -0.11433 1.44995 1.05772 1.61842 2.67614
13.28000 1.53555 0.32949 -0.17006 1.43853 1.04915 1.62739 2.67653
13.29000 1.53357 0.34381 -0.22585 1.42656 1.04304 1.63388 2.67692
13.30000 1.53104 0.35802 -0.28163 1.41406 1.03943 1.63786 2.67730
13.31000 1.52794 0.37209 -0.33736 1.40102 1.03834 1.63934 2.67768
13.32000 1.52429 0.38604 -0.39299 1.38748 1.03976 1.63829 2.67805
13.33000 1.52008 0.39984 -0.44848 1.37342 1.04371 1.63472 2.67843
13.34000 1.51532 0.41350 -0.50378 1.35888 1.05017 1.62865 2.67882
13.35000 1.51001 0.42702 -0.55884 1.34385 1.05912 1.62009 2.67921
13.36000 1.50415 0.44038 -0.61361 1.32836 1.07053 1.60907 2.67961
13.37000 1.49774 0.45358 -0.66805 1.31242 1.08437 1.59564 2.68001
13.38000 1.49079 0.46662 -0.72212 1.29605 1.10060 1.57983 2.68043
13.39000 1.48330 0.47950 -0.77577 1.27926 1.11916 1.56171 2.68087
13.40000 1.47527 0.49221 -0.82894 1.26207 1.13998 1.54133 2.68131
13.41000 1.46672 0.50474 -0.88161 1.24450 1.16300 1.51878 2.68178
13.42000 1.45765 0.51709 -0.93373 1.22656 1.18815 1.49411 2.68226
13.43000 1.44805 0.52927 -0.98524 1.20829 1.21533 1.46743 2.68276
13.44000 1.43794 0.54126 -1.03613 1.18969 1.24446 1.43883 2.68329
13.45000 1.42733 0.55306 -1.08633 1.17079 1.27543 1.40840 2.68383
13.46000 1.41622 0.56467 -1.13582 1.15161 1.30815 1.37625 2.68440
13.47000 1.40462 0.57609 -1.18455 1.13218 1.34250 1.34249 2.68500
13.48000 1.39253 0.58732 -1.23249 1.11252 1.37837 1.30724 2.68561
13.49000 1.37997 0.59834 -1.27961 1.09265 1.41564 1.27062 2.68626
13.50000 1.36695 0.60917 -1.32586 1.07260 1.45418 1.23275 2.68693
13.51000 1.35346 0.61979 -1.37121 1.05238 1.49387 1.19376 2.68763
13.52000 1.33953 0.63021 -1.41564 1.03204 1.53457 1.15378 2.68835
13.53000 1.32515 0.64043 -1.45910 1.01159 1.57615 1.11296 2.68911
13.54000 1.31035 0.65045 -1.50158 0.99106 1.61848 1.07141 2.68989
13.55000 1.29513 0.66025 -1.54305 0.97048 1.66141 1.02928 2.69069
13.56000 1.27949 0.66986 -1.58347 0.94987 1.70482 0.98671 2.69153
13.57000 1.26346 0.67925 -1.62282 0.92927 1.74855 0.94384 2.69239
13.58000 1.24704 0.68844 -1.66109 0.90870 1.79248 0.90080 2.69328
13.59000 1.23025 0.69742 -1.69825 0.88818 1.83646 0.85773 2.69419
13.60000 1.21308 0.70620 -1.73428 0.86776 1.88037 0.81475 2.69512
13.61000 1.19557 0.71478 -1.76917 0.84745 1.92406 0.77202 2.69608
13.62000 1.17771 0.72315 -1.80289 0.82728 1.96741 0.72964 2.69706
13.63000 1.15951 0.73133 -1.83545 0.80729 2.01030 0.68776 2.69805
13.64000 1.14100 0.73930 -1.86682 0.78751 2.05259 0.64648 2.69907
13.65000 1.12218 0.74708 -1.89699 0.76796 2.09417 0.60593 2.70010
13.66000 1.10307 0.75466 -1.92597 0.74866 2.13493 0.56621 2.70115
13.67000 1.08367 0.76205 -1.95375 0.72966 2.17477 0.52744 2.70220
13.68000 1.06400 0.76926 -1.98031 0.71098 2.21357 0.48970 2.70327
13.69000 1.04407 0.77627 -2.00567 0.69264 2.25124 0.45310 2.70434
13.70000 1.02389 0.78311 -2.02983 0.67468 2.28771 0.41771 2.70542
13.71000 1.00348 0.78977 -2.05279 0.65712 2.32288 0.38362 2.70650
13.72000 0.98284 0.79626 -2.07456 0.63999 2.35669 0.35089 2.70758
13.73000 0.96199 0.80257 -2.09514 0.62332 2.38907 0.31959 2.70865
13.74000 0.94094 0.80872 -2.11455 0.60712 2.41997 0.28976 2.70972
13.75000 0.91971 0.81472 -2.13281 0.59143 2.44933 0.26145 2.71078
13.76000 0.89829 0.82056 -2.14993 0.57627 2.47714 0.23469 2.71183
13.77000 0.87672 0.82625 -2.16592 0.56165 2.50334 0.20952 2.71286
13.78000 0.85498 0.83179 -2.18082 0.54761 2.52793 0.18594 2.71387
13.79000 0.83310 0.83720 -2.19464 0.53417 2.55090 0.16396 2.71486
13.80000 0.81109 0.84248 -2.20742 0.52133 2.57224 0.14359 2.71582
13.81000 0.78896 0.84763 -2.21917 0.50912 2.59196 0.12480 2.71676
13.82000 0.76672 0.85266 -2.22993 0.49756 2.61008 0.10758 2.71767
13.83000 0.74437 0.85758 -2.23974 0.48665 2.62664 0.09190 2.71854
13.84000 0.72193 0.86240 -2.24863 0.47641 2.64165 0.07773 2.71938
13.85000 0.69940 0.86712 -2.25663 0.46685 2.65517 0.06501 2.72018
13.86000 0.67680 0.87174 -2.26379 0.45798 2.66724 0.05369 2.72093
13.87000 0.65413 0.87628 -2.27014 0.44979 2.67794 0.04371 2.72165
13.88000 0.63140 0.88074 -2.27574 0.44230 2.68731 0.03501 2.72232
13.89000 0.60862 0.88513 -2.28061 0.43550 2.69543 0.02751 2.72294
13.90000 0.58579 0.88945 -2.28482 0.42939 2.70238 0.02114 2.72352
13.91000 0.56292 0.89372 -2.28839 0.42395 2.70824 0.01581 2.72405
13.92000 0.54002 0.89794 -2.29139 0.41920 2.71310 0.01143 2.72453
13.93000 0.51710 0.90211 -2.29385 0.41510 2.71704 0.00792 2.72496
13.94000 0.49415 0.90624 -2.29583 0.41165 2.72015 0.00519 2.72534
13.95000 0.47118 0.91034 -2.29738 0.40882 2.72253 0.00314 2.72567
13.96000 0.44820 0.91442 -2.29853 0.40659 2.72427 0.00168 2.72596
13.97000 0.42521 0.91848 -2.29934 0.40495 2.72546 0.00074 2.72620
13.98000 0.40222 0.92252 -2.29984 0.40384 2.72619 0.00020 2.72639
13.99000 0.37922 0.92656 -2.30010 0.40326 2.72654 0.00001 2.72655
14.00000 0.35622 0.93059 -2.30014 0.40315 2.72660 0.00006 2.72666
14.01000 0.33322 0.93462 -2.30002 0.40348 2.72644 0.00030 2.72674
14.02000 0.31022 0.93866 -2.29976 0.40421 2.72613 0.00065 2.72679
14.03000 0.28722 0.94271 -2.29940 0.40530 2.72575 0.00105 2.72680
14.04000 0.26423 0.94677 -2.29898 0.40669 2.72534 0.00145 2.72679
14.05000 0.24124 0.95084 -2.29852 0.40833 2.72496 0.00181 2.72677
14.06000 0.21826 0.95494 -2.29805 0.41017 2.72464 0.00209 2.72672
14.07000 0.19528 0.95905 -2.29759 0.41216 2.72441 0.00226 2.72667
14.08000 0.17231 0.96318 -2.29717 0.41425 2.72430 0.00232 2.72661
14.09000 0.14934 0.96733 -2.29679 0.41637 2.72430 0.00225 2.72655
14.10000 0.12637 0.97151 -2.29647 0.41846 2.72444 0.00206 2.72650
14.11000 0.10341 0.97570 -2.29621 0.42048 2.72468 0.00177 2.72645
14.12000 0.08045 0.97992 -2.29601 0.42235 2.72501 0.00141 2.72642
14.13000 0.05749 0.98415 -2.29587 0.42402 2.72541 0.00100 2.72641
14.14000 0.03453 0.98840 -2.29579 0.42544 2.72582 0.00061 2.72642
14.15000 0.01157 0.99266 -2.29575 0.42654 2.72620 0.00026 2.72646
14.16000 -0.01139 0.99692 -2.29574 0.42727 2.72649 0.00005 2.72653
14.17000 -0.03434 1.00120 -2.29574 0.42757 2.72662 0.00002 2.72664
14.18000 -0.05730 1.00547 -2.29574 0.42739 2.72653 0.00025 2.72679
14.19000 -0.08026 1.00974 -2.29570 0.42668 2.72614 0.00084 2.72697
14.20000 -0.10321 1.01400 -2.29559 0.42539 2.72535 0.00185 2.72721
14.21000 -0.12617 1.01825 -2.29540 0.42348 2.72409 0.00339 2.72748
14.22000 -0.14912 1.02247 -2.29508 0.42089 2.72227 0.00554 2.72781
14.23000 -0.17207 1.02666 -2.29460 0.41760 2.71979 0.00840 2.72818
14.24000 -0.19501 1.03082 -2.29392 0.41356 2.71655 0.01206 2.72861
14.25000 -0.21795 1.03493 -2.29301 0.40873 2.71247 0.01661 2.72908
14.26000 -0.24087 1.03899 -2.29182 0.40309 2.70746 0.02214 2.72960
14.27000 -0.26378 1.04299 -2.29032 0.39661 2.70143 0.02875 2.73018
14.28000 -0.28668 1.04692 -2.28846 0.38926 2.69428 0.03651 2.73080
14.29000 -0.30955 1.05077 -2.28620 0.38102 2.68595 0.04552 2.73147
14.30000 -0.33240 1.05453 -2.28351 0.37186 2.67634 0.05584 2.73218
14.31000 -0.35522 1.05820 -2.28033 0.36178 2.66539 0.06755 2.73294
14.32000 -0.37800 1.06176 -2.27663 0.35077 2.65304 0.08070 2.73374
14.33000 -0.40075 1.06521 -2.27237 0.33880 2.63922 0.09536 2.73458
14.34000 -0.42345 1.06853 -2.26751 0.32587 2.62389 0.11157 2.73546
14.35000 -0.44609 1.07172 -2.26200 0.31198 2.60700 0.12938 2.73637
14.36000 -0.46868 1.07477 -2.25582 0.29713 2.58851 0.14881 2.73732
14.37000 -0.49121 1.07766 -2.24893 0.28132 2.56840 0.16989 2.73829
14.38000 -0.51366 1.08039 -2.24128 0.26455 2.54666 0.19263 2.73929
14.39000 -0.53603 1.08295 -2.23285 0.24682 2.52328 0.21704 2.74032
14.40000 -0.55831 1.08532 -2.22361 0.22815 2.49825 0.24312 2.74136
14.41000 -0.58050 1.08751 -2.21352 0.20854 2.47159 0.27084 2.74242
14.42000 -0.60258 1.08949 -2.20256 0.18801 2.44332 0.30018 2.74350
14.43000 -0.62454 1.09126 -2.19070 0.16657 2.41347 0.33112 2.74459
14.44000 -0.64639 1.09282 -2.17792 0.14423 2.38207 0.36361 2.74568
14.45000 -0.66810 1.09414 -2.16419 0.12102 2.34919 0.39759 2.74678
14.46000 -0.68966 1.09523 -2.14950 0.09695 2.31487 0.43302 2.74789
14.47000 -0.71108 1.09608 -2.13382 0.07205 2.27918 0.46980 2.74899
14.48000 -0.73234 1.09667 -2.11713 0.04634 2.24220 0.50788 2.75008
14.49000 -0.75342 1.09700 -2.09943 0.01983 2.20401 0.54717 2.75118
14.50000 -0.77432 1.09706 -2.08071 -0.00744 2.16470 0.58756 2.75226
14.51000 -0.79503 1.09685 -2.06094 -0.03544 2.12436 0.62897 2.75333
14.52000 -0.81553 1.09635 -2.04012 -0.06416 2.08311 0.67128 2.75439
14.53000 -0.83583 1.09556 -2.01825 -0.09356 2.04105 0.71438 2.75544
14.54000 -0.85589 1.09447 -1.99533 -0.12361 1.99831 0.75816 2.75646
14.55000 -0.87573 1.09309 -1.97134 -0.15429 1.95499 0.80248 2.75747
14.56000 -0.89531 1.09139 -1.94629 -0.18555 1.91124 0.84721 2.75845
14.57000 -0.91465 1.08937 -1.92018 -0.21738 1.86718 0.89224 2.75942
14.58000 -0.93371 1.08704 -1.89302 -0.24973 1.82295 0.93741 2.76036
14.59000 -0.95250 1.08437 -1.86481 -0.28257 1.77868 0.98260 2.76127
14.60000 -0.97100 1.08138 -1.83555 -0.31588 1.73452 1.02765 2.76216
14.61000 -0.98921 1.07805 -1.80526 -0.34961 1.69060 1.07242 2.76303
14.62000 -1.00710 1.07439 -1.77395 -0.38374 1.64708 1.11678 2.76386
14.63000 -1.02468 1.07038 -1.74163 -0.41822 1.60409 1.16058 2.76467
14.64000 -1.04193 1.06602 -1.70831 -0.45302 1.56178 1.20367 2.76545
14.65000 -1.05884 1.06132 -1.67402 -0.48811 1.52029 1.24591 2.76620
14.66000 -1.07541 1.05626 -1.63876 -0.52345 1.47977 1.28715 2.76692
14.67000 -1.09161 1.05085 -1.60256 -0.55900 1.44035 1.32727 2.76762
14.68000 -1.10745 1.04508 -1.56545 -0.59473 1.40216 1.36612 2.76829
14.69000 -1.12292 1.03895 -1.52743 -0.63061 1.36535 1.40357 2.76893
14.70000 -1.13800 1.03247 -1.48854 -0.66659 1.33005 1.43950 2.76954
14.71000 -1.15268 1.02562 -1.44880 -0.70264 1.29637 1.47377 2.77013
14.72000 -1.16697 1.01841 -1.40824 -0.73873 1.26443 1.50626 2.77070
14.73000 -1.18085 1.01084 -1.36689 -0.77482 1.23436 1.53687 2.77124
14.74000 -1.19430 1.00292 -1.32477 -0.81087 1.20627 1.56549 2.77176
14.75000 -1.20734 0.99463 -1.28192 -0.84686 1.18024 1.59202 2.77226
14.76000 -1.21994 0.98598 -1.23837 -0.88274 1.15639 1.61635 2.77274
