# t x y vx vy E_kin E_pot E_total
3.31000 -0.32700 -0.95966 1.02244 -1.49148 1.63495 0.00096 1.63591
3.32000 -0.31678 -0.97456 1.02187 -1.48868 1.63019 0.00306 1.63325
3.33000 -0.30656 -0.98943 1.02161 -1.48484 1.62421 0.00642 1.63063
3.34000 -0.29635 -1.00425 1.02165 -1.47993 1.61698 0.01108 1.62805
3.35000 -0.28613 -1.01902 1.02196 -1.47394 1.60844 0.01707 1.62551
3.36000 -0.27591 -1.03373 1.02252 -1.46684 1.59857 0.02444 1.62301
3.37000 -0.26568 -1.04835 1.02330 -1.45861 1.58734 0.03321 1.62055
3.38000 -0.25544 -1.06289 1.02427 -1.44926 1.57474 0.04339 1.61813
3.39000 -0.24519 -1.07733 1.02543 -1.43875 1.56075 0.05500 1.61575
3.40000 -0.23493 -1.09166 1.02673 -1.42708 1.54537 0.06804 1.61341
3.41000 -0.22466 -1.10587 1.02816 -1.41425 1.52861 0.08251 1.61111
3.42000 -0.21437 -1.11994 1.02969 -1.40025 1.51048 0.09838 1.60886
3.43000 -0.20406 -1.13387 1.03129 -1.38507 1.49099 0.11565 1.60664
3.44000 -0.19374 -1.14764 1.03296 -1.36872 1.47019 0.13428 1.60447
3.45000 -0.18340 -1.16124 1.03465 -1.35119 1.44811 0.15423 1.60234
3.46000 -0.17305 -1.17465 1.03636 -1.33249 1.42478 0.17547 1.60025
3.47000 -0.16268 -1.18788 1.03805 -1.31263 1.40027 0.19794 1.59821
3.48000 -0.15229 -1.20090 1.03971 -1.29160 1.37462 0.22159 1.59621
3.49000 -0.14188 -1.21371 1.04132 -1.26942 1.34789 0.24636 1.59425
3.50000 -0.13146 -1.22628 1.04286 -1.24611 1.32017 0.27217 1.59234
3.51000 -0.12103 -1.23862 1.04430 -1.22166 1.29151 0.29895 1.59047
3.52000 -0.11058 -1.25071 1.04563 -1.19611 1.26201 0.32663 1.58864
3.53000 -0.10011 -1.26254 1.04684 -1.16945 1.23174 0.35512 1.58686
3.54000 -0.08964 -1.27410 1.04790 -1.14171 1.20080 0.38432 1.58512
3.55000 -0.07916 -1.28537 1.04880 -1.11292 1.16928 0.41415 1.58343
3.56000 -0.06866 -1.29635 1.04952 -1.08308 1.13727 0.44451 1.58178
3.57000 -0.05817 -1.30703 1.05004 -1.05222 1.10488 0.47530 1.58018
3.58000 -0.04766 -1.31739 1.05036 -1.02037 1.07221 0.50642 1.57862
3.59000 -0.03716 -1.32743 1.05047 -0.98754 1.03936 0.53775 1.57711
3.60000 -0.02666 -1.33713 1.05033 -0.95377 1.00644 0.56919 1.57563
3.61000 -0.01615 -1.34650 1.04995 -0.91908 0.97356 0.60064 1.57420
3.62000 -0.00566 -1.35551 1.04932 -0.88351 0.94083 0.63198 1.57281
3.63000 0.00483 -1.36416 1.04842 -0.84707 0.90836 0.66311 1.57147
3.64000 0.01531 -1.37245 1.04724 -0.80981 0.87625 0.69391 1.57016
3.65000 0.02577 -1.38036 1.04578 -0.77175 0.84462 0.72427 1.56890
3.66000 0.03622 -1.38788 1.04402 -0.73292 0.81358 0.75409 1.56767
3.67000 0.04665 -1.39501 1.04197 -0.69337 0.78323 0.78325 1.56648
3.68000 0.05706 -1.40174 1.03960 -0.65312 0.75367 0.81166 1.56533
3.69000 0.06744 -1.40807 1.03692 -0.61221 0.72500 0.83921 1.56421
3.70000 0.07780 -1.41398 1.03393 -0.57067 0.69734 0.86579 1.56313
3.71000 0.08812 -1.41948 1.03061 -0.52855 0.67076 0.89132 1.56208
3.72000 0.09841 -1.42455 1.02696 -0.48588 0.64536 0.91570 1.56106
3.73000 0.10866 -1.42920 1.02298 -0.44271 0.62124 0.93883 1.56007
3.74000 0.11887 -1.43340 1.01868 -0.39906 0.59847 0.96064 1.55912
3.75000 0.12903 -1.43717 1.01403 -0.35497 0.57714 0.98105 1.55818
3.76000 0.13914 -1.44050 1.00906 -0.31050 0.55731 0.99997 1.55728
3.77000 0.14921 -1.44338 1.00375 -0.26568 0.53905 1.01734 1.55639
3.78000 0.15922 -1.44581 0.99811 -0.22054 0.52243 1.03310 1.55553
3.79000 0.16917 -1.44779 0.99213 -0.17514 0.50750 1.04718 1.55469
3.80000 0.17906 -1.44932 0.98583 -0.12951 0.49432 1.05954 1.55386
3.81000 0.18888 -1.45038 0.97920 -0.08369 0.48292 1.07013 1.55305
3.82000 0.19864 -1.45099 0.97225 -0.03774 0.47334 1.07891 1.55225
3.83000 0.20833 -1.45114 0.96497 0.00833 0.46562 1.08584 1.55147
3.84000 0.21794 -1.45082 0.95739 0.05445 0.45978 1.09091 1.55069
3.85000 0.22747 -1.45005 0.94949 0.10058 0.45583 1.09410 1.54992
3.86000 0.23693 -1.44881 0.94129 0.14670 0.45378 1.09538 1.54916
3.87000 0.24630 -1.44711 0.93280 0.19274 0.45363 1.09476 1.54839
3.88000 0.25558 -1.44496 0.92401 0.23868 0.45538 1.09225 1.54763
3.89000 0.26478 -1.44234 0.91495 0.28446 0.45902 1.08784 1.54687
3.90000 0.27388 -1.43927 0.90561 0.33006 0.46453 1.08157 1.54610
3.91000 0.28289 -1.43574 0.89601 0.37542 0.47189 1.07344 1.54533
3.92000 0.29180 -1.43176 0.88616 0.42050 0.48105 1.06350 1.54455
3.93000 0.30061 -1.42733 0.87606 0.46527 0.49198 1.05177 1.54376
3.94000 0.30932 -1.42246 0.86573 0.50968 0.50464 1.03831 1.54295
3.95000 0.31792 -1.41714 0.85518 0.55370 0.51896 1.02317 1.54213
3.96000 0.32642 -1.41139 0.84443 0.59729 0.53491 1.00639 1.54130
3.97000 0.33481 -1.40520 0.83347 0.64040 0.55240 0.98805 1.54045
3.98000 0.34309 -1.39858 0.82234 0.68301 0.57137 0.96821 1.53958
3.99000 0.35126 -1.39154 0.81103 0.72506 0.59174 0.94694 1.53868
4.00000 0.35931 -1.38408 0.79957 0.76653 0.61344 0.92433 1.53777
4.01000 0.36725 -1.37621 0.78797 0.80738 0.63638 0.90045 1.53683
4.02000 0.37507 -1.36794 0.77624 0.84758 0.66046 0.87540 1.53586
4.03000 0.38277 -1.35926 0.76440 0.88708 0.68561 0.84926 1.53487
4.04000 0.39036 -1.35020 0.75246 0.92586 0.71171 0.82213 1.53384
4.05000 0.39782 -1.34075 0.74044 0.96389 0.73867 0.79411 1.53279
4.06000 0.40516 -1.33093 0.72837 1.00113 0.76640 0.76531 1.53170
4.07000 0.41239 -1.32073 0.71625 1.03756 0.79477 0.73581 1.53058
4.08000 0.41949 -1.31018 0.70410 1.07314 0.82369 0.70574 1.52943
4.09000 0.42647 -1.29927 0.69194 1.10785 0.85305 0.67519 1.52824
4.10000 0.43333 -1.28803 0.67978 1.14166 0.88274 0.64428 1.52702
4.11000 0.44007 -1.27645 0.66766 1.17454 0.91265 0.61311 1.52576
4.12000 0.44668 -1.26454 0.65558 1.20647 0.94267 0.58179 1.52447
4.13000 0.45318 -1.25232 0.64356 1.23742 0.97269 0.55044 1.52313
4.14000 0.45955 -1.23980 0.63163 1.26739 1.00261 0.51915 1.52176
4.15000 0.46581 -1.22698 0.61980 1.29633 1.03231 0.48804 1.52035
4.16000 0.47195 -1.21388 0.60809 1.32425 1.06170 0.45721 1.51891
4.17000 0.47797 -1.20050 0.59652 1.35110 1.09066 0.42676 1.51742
4.18000 0.48388 -1.18686 0.58512 1.37690 1.11910 0.39680 1.51590
4.19000 0.48968 -1.17297 0.57390 1.40161 1.14693 0.36741 1.51434
4.20000 0.49536 -1.15883 0.56288 1.42522 1.17404 0.33869 1.51274
4.21000 0.50093 -1.14447 0.55209 1.44773 1.20036 0.31074 1.51110
4.22000 0.50640 -1.12988 0.54154 1.46912 1.22578 0.28364 1.50942
4.23000 0.51177 -1.11509 0.53126 1.48938 1.25025 0.25746 1.50771
4.24000 0.51703 -1.10010 0.52126 1.50852 1.27367 0.23229 1.50596
4.25000 0.52219 -1.08493 0.51157 1.52651 1.29598 0.20819 1.50417
4.26000 0.52726 -1.06958 0.50221 1.54337 1.31711 0.18524 1.50234
4.27000 0.53224 -1.05406 0.49320 1.55910 1.33701 0.16347 1.50048
4.28000 0.53713 -1.03840 0.48455 1.57368 1.35563 0.14296 1.49859
4.29000 0.54193 -1.02260 0.47630 1.58712 1.37291 0.12375 1.49666
4.30000 0.54666 -1.00666 0.46846 1.59944 1.38882 0.10587 1.49470
4.31000 0.55130 -0.99061 0.46104 1.61062 1.40334 0.08936 1.49270
4.32000 0.55588 -0.97446 0.45408 1.62070 1.41642 0.07425 1.49067
4.33000 0.56039 -0.95820 0.44759 1.62966 1.42806 0.06054 1.48861
4.34000 0.56483 -0.94187 0.44159 1.63753 1.43825 0.04827 1.48651
4.35000 0.56922 -0.92546 0.43609 1.64432 1.44698 0.03741 1.48439
4.36000 0.57356 -0.90899 0.43112 1.65004 1.45425 0.02799 1.48224
4.37000 0.57785 -0.89246 0.42670 1.65472 1.46008 0.01997 1.48006
4.38000 0.58209 -0.87590 0.42284 1.65837 1.46449 0.01335 1.47784
4.39000 0.58631 -0.85930 0.41956 1.66101 1.46750 0.00811 1.47560
4.40000 0.59049 -0.84268 0.41687 1.66268 1.46914 0.00420 1.47334
4.41000 0.59465 -0.82605 0.41479 1.66339 1.46946 0.00159 1.47105
4.42000 0.59879 -0.80942 0.41333 1.66317 1.46849 0.00023 1.46873
4.43000 0.60292 -0.79279 0.41251 1.66206 1.46630 0.00008 1.46638
4.44000 0.60704 -0.77618 0.41234 1.66008 1.46294 0.00107 1.46401
4.45000 0.61117 -0.75960 0.41283 1.65727 1.45848 0.00314 1.46162
4.46000 0.61530 -0.74304 0.41399 1.65366 1.45298 0.00622 1.45920
4.47000 0.61945 -0.72653 0.41582 1.64929 1.44653 0.01023 1.45676
4.48000 0.62362 -0.71006 0.41834 1.64420 1.43919 0.01511 1.45430
4.49000 0.62782 -0.69365 0.42155 1.63842 1.43106 0.02075 1.45182
4.50000 0.63206 -0.67729 0.42545 1.63201 1.42223 0.02708 1.44931
4.51000 0.63633 -0.66101 0.43005 1.62499 1.41277 0.03401 1.44678
4.52000 0.64066 -0.64480 0.43534 1.61743 1.40279 0.04144 1.44424
4.53000 0.64504 -0.62866 0.44132 1.60935 1.39239 0.04928 1.44167
4.54000 0.64949 -0.61261 0.44799 1.60081 1.38165 0.05744 1.43908
4.55000 0.65401 -0.59665 0.45534 1.59186 1.37067 0.06581 1.43648
4.56000 0.65860 -0.58078 0.46336 1.58253 1.35956 0.07430 1.43386
4.57000 0.66328 -0.56500 0.47204 1.57289 1.34840 0.08282 1.43122
4.58000 0.66804 -0.54932 0.48136 1.56297 1.33729 0.09127 1.42857
4.59000 0.67291 -0.53374 0.49132 1.55283 1.32633 0.09957 1.42590
4.60000 0.67787 -0.51827 0.50188 1.54250 1.31560 0.10761 1.42321
4.61000 0.68295 -0.50289 0.51303 1.53205 1.30519 0.11533 1.42052
4.62000 0.68814 -0.48762 0.52475 1.52151 1.29518 0.12263 1.41781
4.63000 0.69345 -0.47246 0.53700 1.51094 1.28565 0.12945 1.41510
4.64000 0.69888 -0.45741 0.54976 1.50037 1.27667 0.13570 1.41237
4.65000 0.70444 -0.44245 0.56300 1.48984 1.26830 0.14134 1.40964
4.66000 0.71014 -0.42761 0.57667 1.47941 1.26061 0.14630 1.40690
4.67000 0.71598 -0.41287 0.59075 1.46911 1.25363 0.15053 1.40416
4.68000 0.72196 -0.39823 0.60519 1.45897 1.24743 0.15399 1.40142
4.69000 0.72808 -0.38369 0.61995 1.44904 1.24202 0.15665 1.39868
4.70000 0.73436 -0.36924 0.63499 1.43934 1.23745 0.15849 1.39594
4.71000 0.74079 -0.35490 0.65026 1.42990 1.23373 0.15947 1.39320
4.72000 0.74736 -0.34064 0.66572 1.42075 1.23086 0.15960 1.39046
4.73000 0.75410 -0.32648 0.68131 1.41192 1.22885 0.15888 1.38774
4.74000 0.76099 -0.31240 0.69699 1.40343 1.22770 0.15732 1.38502
4.75000 0.76804 -0.29841 0.71270 1.39529 1.22738 0.15492 1.38231
4.76000 0.77525 -0.28450 0.72839 1.38752 1.22788 0.15173 1.37961
4.77000 0.78261 -0.27066 0.74402 1.38013 1.22916 0.14777 1.37693
4.78000 0.79013 -0.25689 0.75952 1.37313 1.23118 0.14308 1.37426
4.79000 0.79780 -0.24319 0.77485 1.36653 1.23389 0.13771 1.37161
4.80000 0.80562 -0.22956 0.78995 1.36032 1.23725 0.13172 1.36897
4.81000 0.81359 -0.21599 0.80477 1.35451 1.24118 0.12518 1.36635
4.82000 0.82171 -0.20247 0.81926 1.34910 1.24562 0.11813 1.36376
4.83000 0.82998 -0.18900 0.83336 1.34407 1.25051 0.11067 1.36118
4.84000 0.83838 -0.17558 0.84704 1.33942 1.25576 0.10286 1.35863
4.85000 0.84692 -0.16221 0.86023 1.33514 1.26130 0.09479 1.35609
4.86000 0.85558 -0.14888 0.87289 1.33122 1.26704 0.08654 1.35358
4.87000 0.86437 -0.13558 0.88498 1.32763 1.27290 0.07820 1.35110
4.88000 0.87328 -0.12232 0.89645 1.32437 1.27878 0.06985 1.34864
4.89000 0.88230 -0.10910 0.90726 1.32140 1.28461 0.06159 1.34620
4.90000 0.89142 -0.09590 0.91736 1.31872 1.29029 0.05350 1.34379
4.91000 0.90064 -0.08272 0.92673 1.31630 1.29573 0.04567 1.34140
4.92000 0.90995 -0.06957 0.93532 1.31410 1.30085 0.03819 1.33904
4.93000 0.91934 -0.05644 0.94310 1.31212 1.30555 0.03115 1.33670
4.94000 0.92881 -0.04332 0.95004 1.31033 1.30976 0.02463 1.33439
4.95000 0.93834 -0.03023 0.95610 1.30869 1.31340 0.01871 1.33211
4.96000 0.94793 -0.01715 0.96125 1.30719 1.31637 0.01348 1.32985
4.97000 0.95756 -0.00409 0.96548 1.30578 1.31862 0.00900 1.32762
4.98000 0.96723 0.00897 0.96876 1.30446 1.32006 0.00536 1.32541
4.99000 0.97693 0.02200 0.97107 1.30319 1.32063 0.00260 1.32324
5.00000 0.98665 0.03503 0.97238 1.30193 1.32027 0.00081 1.32108
5.01000 0.99637 0.04804 0.97268 1.30068 1.31893 0.00003 1.31896
5.02000 1.00610 0.06104 0.97195 1.29939 1.31655 0.00032 1.31686
5.03000 1.01581 0.07403 0.97018 1.29804 1.31309 0.00171 1.31480
5.04000 1.02549 0.08700 0.96737 1.29661 1.30850 0.00426 1.31276
5.05000 1.03515 0.09996 0.96349 1.29507 1.30276 0.00799 1.31074
5.06000 1.04476 0.11290 0.95855 1.29339 1.29584 0.01292 1.30876
5.07000 1.05431 0.12583 0.95254 1.29155 1.28771 0.01909 1.30681
5.08000 1.06380 0.13873 0.94545 1.28952 1.27837 0.02651 1.30488
5.09000 1.07322 0.15162 0.93729 1.28729 1.26781 0.03517 1.30299
5.10000 1.08254 0.16448 0.92804 1.28483 1.25603 0.04509 1.30112
5.11000 1.09177 0.17731 0.91773 1.28212 1.24303 0.05626 1.29929
5.12000 1.10089 0.19012 0.90634 1.27914 1.22882 0.06867 1.29749
5.13000 1.10989 0.20289 0.89388 1.27586 1.21343 0.08229 1.29572
5.14000 1.11877 0.21564 0.88037 1.27228 1.19688 0.09710 1.29398
5.15000 1.12750 0.22834 0.86581 1.26837 1.17919 0.11308 1.29227
5.16000 1.13608 0.24100 0.85020 1.26412 1.16042 0.13018 1.29060
5.17000 1.14450 0.25362 0.83357 1.25951 1.14059 0.14837 1.28896
5.18000 1.15274 0.26619 0.81591 1.25452 1.11977 0.16759 1.28735
5.19000 1.16081 0.27871 0.79726 1.24915 1.09799 0.18779 1.28578
5.20000 1.16868 0.29117 0.77762 1.24337 1.07533 0.20891 1.28425
5.21000 1.17636 0.30357 0.75701 1.23719 1.05185 0.23090 1.28275
5.22000 1.18382 0.31591 0.73544 1.23058 1.02760 0.25368 1.28128
5.23000 1.19106 0.32818 0.71294 1.22354 1.00267 0.27718 1.27985
5.24000 1.19807 0.34038 0.68953 1.21606 0.97713 0.30132 1.27845
5.25000 1.20485 0.35250 0.66523 1.20814 0.95106 0.32603 1.27709
5.26000 1.21137 0.36454 0.64005 1.19976 0.92455 0.35122 1.27577
5.27000 1.21764 0.37649 0.61404 1.19092 0.89767 0.37681 1.27448
5.28000 1.22365 0.38836 0.58719 1.18162 0.87051 0.40271 1.27322
5.29000 1.22938 0.40012 0.55956 1.17186 0.84318 0.42883 1.27201
5.30000 1.23484 0.41179 0.53115 1.16162 0.81574 0.45508 1.27082
5.31000 1.24000 0.42335 0.50200 1.15092 0.78830 0.48137 1.26968
5.32000 1.24487 0.43481 0.47213 1.13974 0.76096 0.50760 1.26856
5.33000 1.24944 0.44615 0.44158 1.12809 0.73379 0.53369 1.26748
5.34000 1.25370 0.45737 0.41037 1.11598 0.70691 0.55953 1.26644
5.35000 1.25765 0.46846 0.37853 1.10340 0.68039 0.58504 1.26542
5.36000 1.26127 0.47943 0.34610 1.09035 0.65433 0.61011 1.26444
5.37000 1.26457 0.49027 0.31310 1.07685 0.62882 0.63467 1.26349
5.38000 1.26753 0.50097 0.27957 1.06290 0.60395 0.65862 1.26257
5.39000 1.27015 0.51152 0.24554 1.04849 0.57981 0.68187 1.26168
5.40000 1.27244 0.52194 0.21104 1.03365 0.55648 0.70434 1.26082
5.41000 1.27437 0.53220 0.17610 1.01837 0.53405 0.72594 1.25999
5.42000 1.27596 0.54230 0.14076 1.00267 0.51258 0.74660 1.25918
5.43000 1.27719 0.55225 0.10506 0.98655 0.49216 0.76623 1.25840
5.44000 1.27806 0.56203 0.06902 0.97003 0.47286 0.78478 1.25764
5.45000 1.27857 0.57165 0.03269 0.95311 0.45474 0.80216 1.25690
5.46000 1.27871 0.58109 -0.00391 0.93581 0.43788 0.81831 1.25618
5.47000 1.27849 0.59036 -0.04074 0.91814 0.42232 0.83317 1.25549
5.48000 1.27789 0.59945 -0.07776 0.90011 0.40812 0.84669 1.25481
5.49000 1.27693 0.60836 -0.11493 0.88173 0.39533 0.85882 1.25415
5.50000 1.27559 0.61708 -0.15223 0.86302 0.38399 0.86951 1.25350
5.51000 1.27389 0.62562 -0.18962 0.84400 0.37414 0.87872 1.25287
5.52000 1.27180 0.63396 -0.22706 0.82467 0.36582 0.88642 1.25224
5.53000 1.26934 0.64211 -0.26452 0.80507 0.35905 0.89258 1.25163
5.54000 1.26651 0.65006 -0.30195 0.78519 0.35385 0.89718 1.25103
5.55000 1.26330 0.65781 -0.33934 0.76506 0.35023 0.90019 1.25043
5.56000 1.25973 0.66536 -0.37663 0.74470 0.34821 0.90162 1.24983
5.57000 1.25577 0.67271 -0.41380 0.72412 0.34779 0.90145 1.24924
5.58000 1.25145 0.67984 -0.45082 0.70335 0.34897 0.89968 1.24865
5.59000 1.24676 0.68677 -0.48764 0.68240 0.35173 0.89633 1.24806
5.60000 1.24170 0.69349 -0.52424 0.66128 0.35606 0.89140 1.24746
5.61000 1.23627 0.70000 -0.56058 0.64003 0.36195 0.88492 1.24686
5.62000 1.23049 0.70629 -0.59663 0.61867 0.36936 0.87690 1.24626
5.63000 1.22434 0.71237 -0.63235 0.59720 0.37826 0.86738 1.24564
5.64000 1.21784 0.71823 -0.66772 0.57566 0.38861 0.85640 1.24502
5.65000 1.21099 0.72388 -0.70270 0.55406 0.40038 0.84400 1.24438
5.66000 1.20379 0.72932 -0.73726 0.53242 0.41351 0.83022 1.24373
5.67000 1.19625 0.73453 -0.77138 0.51078 0.42796 0.81512 1.24307
5.68000 1.18837 0.73953 -0.80501 0.48914 0.44365 0.79874 1.24239
5.69000 1.18015 0.74431 -0.83814 0.46753 0.46053 0.78116 1.24170
5.70000 1.17161 0.74888 -0.87073 0.44598 0.47854 0.76244 1.24098
5.71000 1.16274 0.75323 -0.90277 0.42450 0.49759 0.74265 1.24025
5.72000 1.15355 0.75737 -0.93421 0.40312 0.51763 0.72186 1.23949
5.73000 1.14406 0.76130 -0.96504 0.38187 0.53856 0.70015 1.23871
5.74000 1.13426 0.76501 -0.99523 0.36075 0.56031 0.67760 1.23790
5.75000 1.12416 0.76851 -1.02475 0.33981 0.58279 0.65428 1.23708
5.76000 1.11376 0.77181 -1.05359 0.31905 0.60592 0.63030 1.23622
5.77000 1.10309 0.77490 -1.08172 0.29851 0.62961 0.60573 1.23534
5.78000 1.09213 0.77778 -1.10912 0.27821 0.65377 0.58066 1.23443
5.79000 1.08091 0.78046 -1.13577 0.25816 0.67831 0.55519 1.23349
5.80000 1.06942 0.78294 -1.16165 0.23839 0.70313 0.52940 1.23253
5.81000 1.05768 0.78523 -1.18674 0.21893 0.72814 0.50339 1.23153
5.82000 1.04569 0.78732 -1.21103 0.19980 0.75326 0.47725 1.23051
5.83000 1.03346 0.78923 -1.23450 0.18102 0.77838 0.45107 1.22945
5.84000 1.02101 0.79095 -1.25714 0.16261 0.80342 0.42495 1.22836
5.85000 1.00832 0.79248 -1.27893 0.14459 0.82828 0.39897 1.22725
5.86000 0.99543 0.79384 -1.29986 0.12699 0.85288 0.37322 1.22610
5.87000 0.98233 0.79502 -1.31992 0.10983 0.87712 0.34780 1.22492
5.88000 0.96904 0.79604 -1.33910 0.09313 0.90093 0.32278 1.22371
5.89000 0.95555 0.79689 -1.35739 0.07691 0.92421 0.29825 1.22246
5.90000 0.94189 0.79758 -1.37479 0.06119 0.94690 0.27429 1.22119
5.91000 0.92806 0.79812 -1.39129 0.04599 0.96890 0.25098 1.21989
5.92000 0.91407 0.79850 -1.40689 0.03134 0.99016 0.22840 1.21855
5.93000 0.89993 0.79875 -1.42158 0.01724 1.01059 0.20660 1.21719
5.94000 0.88565 0.79885 -1.43536 0.00373 1.03013 0.18566 1.21580
5.95000 0.87123 0.79882 -1.44823 -0.00918 1.04873 0.16564 1.21437
5.96000 0.85669 0.79867 -1.46020 -0.02147 1.06632 0.14660 1.21292
5.97000 0.84203 0.79840 -1.47126 -0.03312 1.08286 0.12859 1.21144
5.98000 0.82726 0.79801 -1.48143 -0.04412 1.09829 0.11165 1.20993
5.99000 0.81240 0.79752 -1.49070 -0.05445 1.11258 0.09582 1.20840
6.00000 0.79746 0.79692 -1.49909 -0.06410 1.12569 0.08115 1.20684
6.01000 0.78243 0.79624 -1.50660 -0.07304 1.13759 0.06766 1.20525
6.02000 0.76733 0.79547 -1.51325 -0.08126 1.14826 0.05538 1.20364
6.03000 0.75217 0.79462 -1.51904 -0.08876 1.15768 0.04432 1.20201
6.04000 0.73695 0.79370 -1.52400 -0.09551 1.16584 0.03451 1.20035
6.05000 0.72169 0.79271 -1.52812 -0.10150 1.17273 0.02593 1.19867
6.06000 0.70639 0.79167 -1.53144 -0.10672 1.17836 0.01861 1.19696
6.07000 0.69107 0.79058 -1.53397 -0.11117 1.18272 0.01252 1.19524
6.08000 0.67572 0.78945 -1.53573 -0.11482 1.18583 0.00766 1.19349
6.09000 0.66035 0.78829 -1.53674 -0.11768 1.18772 0.00401 1.19173
6.10000 0.64499 0.78710 -1.53703 -0.11974 1.18839 0.00155 1.18994
6.11000 0.62962 0.78590 -1.53661 -0.12098 1.18790 0.00025 1.18814
6.12000 0.61426 0.78469 -1.53551 -0.12141 1.18626 0.00006 1.18632
6.13000 0.59891 0.78347 -1.53376 -0.12101 1.18353 0.00096 1.18448
6.14000 0.58358 0.78227 -1.53138 -0.11979 1.17974 0.00289 1.18263
6.15000 0.56829 0.78108 -1.52841 -0.11774 1.17496 0.00580 1.18076
6.16000 0.55302 0.77992 -1.52488 -0.11487 1.16923 0.00964 1.17887
6.17000 0.53779 0.77879 -1.52082 -0.11117 1.16262 0.01435 1.17697
6.18000 0.52261 0.77770 -1.51625 -0.10666 1.15520 0.01986 1.17506
6.19000 0.50747 0.77666 -1.51122 -0.10132 1.14703 0.02610 1.17313
6.20000 0.49238 0.77568 -1.50576 -0.09517 1.13818 0.03300 1.17118
6.21000 0.47735 0.77476 -1.49990 -0.08821 1.12874 0.04049 1.16923
6.22000 0.46239 0.77392 -1.49368 -0.08046 1.11877 0.04849 1.16726
6.23000 0.44748 0.77315 -1.48713 -0.07193 1.10837 0.05691 1.16528
6.24000 0.43265 0.77248 -1.48030 -0.06263 1.09761 0.06568 1.16329
6.25000 0.41788 0.77191 -1.47322 -0.05256 1.08657 0.07471 1.16129
6.26000 0.40318 0.77143 -1.46593 -0.04176 1.07535 0.08393 1.15927
6.27000 0.38856 0.77107 -1.45846 -0.03024 1.06401 0.09324 1.15725
6.28000 0.37401 0.77083 -1.45086 -0.01801 1.05266 0.10256 1.15522
6.29000 0.35954 0.77072 -1.44315 -0.00511 1.04136 0.11182 1.15318
6.30000 0.34515 0.77073 -1.43539 0.00845 1.03021 0.12092 1.15113
6.31000 0.33084 0.77089 -1.42760 0.02263 1.01927 0.12979 1.14907
6.32000 0.31660 0.77119 -1.41982 0.03742 1.00864 0.13837 1.14700
6.33000 0.30244 0.77164 -1.41208 0.05277 0.99838 0.14656 1.14493
6.34000 0.28836 0.77225 -1.40442 0.06866 0.98855 0.15430 1.14286
6.35000 0.27435 0.77302 -1.39687 0.08504 0.97924 0.16154 1.14078
6.36000 0.26042 0.77395 -1.38946 0.10190 0.97049 0.16820 1.13869
6.37000 0.24656 0.77506 -1.38222 0.11918 0.96237 0.17423 1.13660
6.38000 0.23277 0.77634 -1.37518 0.13685 0.95493 0.17958 1.13451
6.39000 0.21906 0.77780 -1.36836 0.15487 0.94820 0.18422 1.13242
6.40000 0.20541 0.77944 -1.36179 0.17319 0.94223 0.18809 1.13032
6.41000 0.19182 0.78126 -1.35549 0.19177 0.93706 0.19117 1.12823
6.42000 0.17829 0.78327 -1.34947 0.21057 0.93270 0.19344 1.12614
6.43000 0.16483 0.78547 -1.34375 0.22953 0.92918 0.19487 1.12405
6.44000 0.15142 0.78786 -1.33836 0.24863 0.92651 0.19546 1.12197
6.45000 0.13806 0.79045 -1.33329 0.26779 0.92468 0.19521 1.11989
6.46000 0.12475 0.79322 -1.32855 0.28699 0.92371 0.19411 1.11781
6.47000 0.11149 0.79619 -1.32416 0.30617 0.92357 0.19217 1.11575
6.48000 0.09826 0.79934 -1.32012 0.32528 0.92426 0.18942 1.11369
6.49000 0.08508 0.80269 -1.31643 0.34427 0.92575 0.18588 1.11163
6.50000 0.07193 0.80623 -1.31308 0.36310 0.92801 0.18159 1.10959
6.51000 0.05882 0.80995 -1.31007 0.38172 0.93100 0.17656 1.10756
6.52000 0.04573 0.81386 -1.30740 0.40008 0.93468 0.17086 1.10554
6.53000 0.03267 0.81795 -1.30505 0.41814 0.93900 0.16452 1.10353
6.54000 0.01963 0.82222 -1.30303 0.43584 0.94392 0.15761 1.10153
6.55000 0.00661 0.82667 -1.30130 0.45316 0.94936 0.15018 1.09954
6.56000 -0.00640 0.83128 -1.29986 0.47003 0.95528 0.14229 1.09757
6.57000 -0.01939 0.83606 -1.29869 0.48643 0.96160 0.13401 1.09561
6.58000 -0.03237 0.84101 -1.29777 0.50231 0.96826 0.12540 1.09367
6.59000 -0.04535 0.84611 -1.29708 0.51763 0.97518 0.11655 1.09174
6.60000 -0.05832 0.85136 -1.29660 0.53236 0.98229 0.10753 1.08982
6.61000 -0.07128 0.85675 -1.29631 0.54646 0.98952 0.09840 1.08792
6.62000 -0.08424 0.86228 -1.29617 0.55990 0.99677 0.08926 1.08603
6.63000 -0.09721 0.86795 -1.29618 0.57263 1.00399 0.08017 1.08416
6.64000 -0.11017 0.87373 -1.29629 0.58464 1.01109 0.07122 1.08231
6.65000 -0.12313 0.87964 -1.29649 0.59590 1.01799 0.06248 1.08047
6.66000 -0.13610 0.88565 -1.29674 0.60638 1.02461 0.05404 1.07865
6.67000 -0.14907 0.89176 -1.29702 0.61604 1.03089 0.04595 1.07684
6.68000 -0.16204 0.89796 -1.29731 0.62488 1.03674 0.03831 1.07505
